,user_id,movie_id,rating,timestamp,movie_title,testing
76959,128,458,4,879968921,Nixon (1995),0
77949,761,458,1,876190623,Nixon (1995),0
82272,733,458,2,879535129,Nixon (1995),0
83817,829,458,3,891990881,Nixon (1995),0
85462,486,458,3,879875069,Nixon (1995),0
88180,203,458,3,880434336,Nixon (1995),0
89431,859,458,3,885775382,Nixon (1995),0
91196,121,458,1,891388847,Nixon (1995),0
93329,664,458,3,878091463,Nixon (1995),0
93417,582,458,4,882961968,Nixon (1995),0
93507,318,458,4,884494861,Nixon (1995),0
94607,490,458,3,875428417,Nixon (1995),0
94617,786,458,3,882842195,Nixon (1995),0
96260,839,458,5,875751893,Nixon (1995),0
99330,445,458,2,891200272,Nixon (1995),0
99448,905,458,4,884984382,Nixon (1995),0
12147,6,459,2,883599228,"Cry, the Beloved Country (1995)",0
12246,399,459,4,882340807,"Cry, the Beloved Country (1995)",0
17405,15,459,5,879455562,"Cry, the Beloved Country (1995)",0
19891,381,459,4,892696738,"Cry, the Beloved Country (1995)",0
28333,344,459,4,884899741,"Cry, the Beloved Country (1995)",0
30819,537,459,3,886030381,"Cry, the Beloved Country (1995)",0
33460,119,459,4,887038711,"Cry, the Beloved Country (1995)",0
55295,393,459,4,887744517,"Cry, the Beloved Country (1995)",0
68757,655,459,2,891408204,"Cry, the Beloved Country (1995)",0
70047,823,459,4,878438379,"Cry, the Beloved Country (1995)",0
74193,891,459,5,891638682,"Cry, the Beloved Country (1995)",0
75627,754,459,4,879451805,"Cry, the Beloved Country (1995)",0
76792,373,459,4,877106966,"Cry, the Beloved Country (1995)",0
78143,932,459,4,891250944,"Cry, the Beloved Country (1995)",0
85263,931,459,4,891036506,"Cry, the Beloved Country (1995)",0
87075,486,459,2,879875040,"Cry, the Beloved Country (1995)",0
94780,541,459,5,884047153,"Cry, the Beloved Country (1995)",0
95269,821,459,5,874792698,"Cry, the Beloved Country (1995)",0
438,160,460,2,876861185,"Crossing Guard, The (1995)",0
3809,291,460,5,874834254,"Crossing Guard, The (1995)",0
4015,303,460,4,879543600,"Crossing Guard, The (1995)",0
26500,139,460,3,879538199,"Crossing Guard, The (1995)",0
27536,347,460,3,881652888,"Crossing Guard, The (1995)",0
28981,293,460,3,888905005,"Crossing Guard, The (1995)",0
30012,227,460,2,879035963,"Crossing Guard, The (1995)",0
32830,537,460,2,886030442,"Crossing Guard, The (1995)",0
35526,486,460,4,879875316,"Crossing Guard, The (1995)",0
37038,592,460,3,882608873,"Crossing Guard, The (1995)",0
39947,634,460,3,875729710,"Crossing Guard, The (1995)",0
43012,548,460,4,891416122,"Crossing Guard, The (1995)",0
44567,181,460,1,878963418,"Crossing Guard, The (1995)",0
45419,178,460,2,882824869,"Crossing Guard, The (1995)",0
46789,256,460,4,882153987,"Crossing Guard, The (1995)",0
55929,6,460,2,883600004,"Crossing Guard, The (1995)",0
65006,445,460,2,891200624,"Crossing Guard, The (1995)",0
65300,551,460,3,892784320,"Crossing Guard, The (1995)",0
65849,458,460,4,886394916,"Crossing Guard, The (1995)",0
79451,637,460,2,882905388,"Crossing Guard, The (1995)",0
80569,595,460,4,886921699,"Crossing Guard, The (1995)",0
87285,923,460,4,880388426,"Crossing Guard, The (1995)",0
846,10,461,3,877888944,Smoke (1995),0
3117,327,461,3,887746665,Smoke (1995),0
10611,287,461,5,875336652,Smoke (1995),0
11151,7,461,4,891352303,Smoke (1995),0
12889,232,461,5,888549563,Smoke (1995),0
14999,214,461,4,892668249,Smoke (1995),0
16517,308,461,4,887737535,Smoke (1995),0
18231,363,461,3,891495711,Smoke (1995),0
18511,221,461,4,875245574,Smoke (1995),0
20382,468,461,4,875291570,Smoke (1995),0
23427,379,461,4,880525031,Smoke (1995),0
25349,6,461,4,883601393,Smoke (1995),0
26536,299,461,3,878192601,Smoke (1995),0
30598,385,461,4,879441942,Smoke (1995),0
30963,276,461,4,874787526,Smoke (1995),0
31062,18,461,4,880130713,Smoke (1995),0
31299,458,461,4,886397377,Smoke (1995),0
31674,286,461,2,877532930,Smoke (1995),0
31698,474,461,5,887924683,Smoke (1995),0
33209,405,461,3,885545639,Smoke (1995),0
33589,243,461,3,879988132,Smoke (1995),0
33889,537,461,3,886031105,Smoke (1995),0
35628,313,461,3,891014925,Smoke (1995),0
37383,271,461,5,885849582,Smoke (1995),0
37512,343,461,2,876404957,Smoke (1995),0
37640,72,461,3,880036824,Smoke (1995),0
38960,409,461,3,881108364,Smoke (1995),0
41294,566,461,4,881649853,Smoke (1995),0
42639,160,461,5,876857977,Smoke (1995),0
42819,592,461,4,882955765,Smoke (1995),0
46897,627,461,3,879530042,Smoke (1995),0
47954,704,461,3,891397712,Smoke (1995),0
48537,506,461,2,874873944,Smoke (1995),0
49491,207,461,3,878104017,Smoke (1995),0
53687,608,461,4,880406507,Smoke (1995),0
53702,763,461,4,878915015,Smoke (1995),0
55675,747,461,5,888639526,Smoke (1995),0
56365,667,461,4,891034913,Smoke (1995),0
57119,535,461,3,879617663,Smoke (1995),0
57558,452,461,4,875273609,Smoke (1995),0
62676,551,461,3,892778074,Smoke (1995),0
63878,456,461,4,881373168,Smoke (1995),0
66992,889,461,3,880181159,Smoke (1995),0
68217,655,461,2,887427130,Smoke (1995),0
69902,806,461,4,882388706,Smoke (1995),0
70326,934,461,4,891191660,Smoke (1995),0
71593,524,461,3,884635287,Smoke (1995),0
73949,295,461,5,879966498,Smoke (1995),0
74747,875,461,4,876466687,Smoke (1995),0
75079,883,461,5,891717988,Smoke (1995),0
76262,854,461,3,882814298,Smoke (1995),0
76825,279,461,3,875306820,Smoke (1995),0
85258,903,461,3,891033334,Smoke (1995),0
87413,880,461,4,880175666,Smoke (1995),0
88474,870,461,4,875680099,Smoke (1995),0
92737,896,461,3,887159069,Smoke (1995),0
93459,543,461,3,875659175,Smoke (1995),0
99365,916,461,4,880844087,Smoke (1995),0
406,180,462,5,877544218,Like Water For Chocolate (Como agua para chocolate) (1992),0
921,160,462,4,876858346,Like Water For Chocolate (Como agua para chocolate) (1992),0
1741,172,462,3,875537717,Like Water For Chocolate (Como agua para chocolate) (1992),0
3188,189,462,5,893265741,Like Water For Chocolate (Como agua para chocolate) (1992),0
4100,234,462,4,892079840,Like Water For Chocolate (Como agua para chocolate) (1992),0
4896,71,462,5,877319567,Like Water For Chocolate (Como agua para chocolate) (1992),0
5520,344,462,2,884901156,Like Water For Chocolate (Como agua para chocolate) (1992),0
5591,18,462,3,880130065,Like Water For Chocolate (Como agua para chocolate) (1992),0
6243,354,462,3,891218116,Like Water For Chocolate (Como agua para chocolate) (1992),0
6623,184,462,4,889908873,Like Water For Chocolate (Como agua para chocolate) (1992),0
7465,115,462,4,881171273,Like Water For Chocolate (Como agua para chocolate) (1992),0
9274,201,462,1,884141208,Like Water For Chocolate (Como agua para chocolate) (1992),0
10494,299,462,5,878192463,Like Water For Chocolate (Como agua para chocolate) (1992),0
11237,257,462,4,879547695,Like Water For Chocolate (Como agua para chocolate) (1992),0
12653,49,462,2,888066486,Like Water For Chocolate (Como agua para chocolate) (1992),0
14025,347,462,2,881654359,Like Water For Chocolate (Como agua para chocolate) (1992),0
16929,321,462,4,879440294,Like Water For Chocolate (Como agua para chocolate) (1992),0
17120,435,462,5,884131328,Like Water For Chocolate (Como agua para chocolate) (1992),0
17174,303,462,3,879468082,Like Water For Chocolate (Como agua para chocolate) (1992),0
18179,450,462,4,882396928,Like Water For Chocolate (Como agua para chocolate) (1992),0
18190,62,462,2,879373737,Like Water For Chocolate (Como agua para chocolate) (1992),0
19558,307,462,4,879284095,Like Water For Chocolate (Como agua para chocolate) (1992),0
20664,151,462,4,879524088,Like Water For Chocolate (Como agua para chocolate) (1992),0
21018,405,462,2,885549506,Like Water For Chocolate (Como agua para chocolate) (1992),0
23444,13,462,5,882140487,Like Water For Chocolate (Como agua para chocolate) (1992),0
25130,123,462,4,879872540,Like Water For Chocolate (Como agua para chocolate) (1992),0
25383,483,462,3,884047754,Like Water For Chocolate (Como agua para chocolate) (1992),0
25842,293,462,4,888905819,Like Water For Chocolate (Como agua para chocolate) (1992),0
26737,276,462,4,874795868,Like Water For Chocolate (Como agua para chocolate) (1992),0
27410,236,462,4,890115933,Like Water For Chocolate (Como agua para chocolate) (1992),0
28028,456,462,3,881373506,Like Water For Chocolate (Como agua para chocolate) (1992),0
28287,391,462,4,877399588,Like Water For Chocolate (Como agua para chocolate) (1992),0
28431,82,462,4,878769992,Like Water For Chocolate (Como agua para chocolate) (1992),0
29318,59,462,5,888205787,Like Water For Chocolate (Como agua para chocolate) (1992),0
30295,188,462,4,875073246,Like Water For Chocolate (Como agua para chocolate) (1992),0
30386,416,462,5,893212895,Like Water For Chocolate (Como agua para chocolate) (1992),0
32449,562,462,5,879196074,Like Water For Chocolate (Como agua para chocolate) (1992),0
32525,207,462,3,877845656,Like Water For Chocolate (Como agua para chocolate) (1992),0
32961,214,462,4,892668197,Like Water For Chocolate (Como agua para chocolate) (1992),0
33927,90,462,5,891383752,Like Water For Chocolate (Como agua para chocolate) (1992),0
34689,249,462,5,879572725,Like Water For Chocolate (Como agua para chocolate) (1992),0
35207,487,462,2,883445859,Like Water For Chocolate (Como agua para chocolate) (1992),0
37815,211,462,4,879460096,Like Water For Chocolate (Como agua para chocolate) (1992),0
38284,292,462,3,881105657,Like Water For Chocolate (Como agua para chocolate) (1992),0
38906,639,462,5,891239838,Like Water For Chocolate (Como agua para chocolate) (1992),0
41552,380,462,4,885478374,Like Water For Chocolate (Como agua para chocolate) (1992),0
41778,660,462,2,891199293,Like Water For Chocolate (Como agua para chocolate) (1992),0
42250,430,462,3,877226164,Like Water For Chocolate (Como agua para chocolate) (1992),0
42826,200,462,4,884128858,Like Water For Chocolate (Como agua para chocolate) (1992),0
43863,239,462,5,889179623,Like Water For Chocolate (Como agua para chocolate) (1992),0
43911,642,462,4,886455357,Like Water For Chocolate (Como agua para chocolate) (1992),0
44393,301,462,2,882076587,Like Water For Chocolate (Como agua para chocolate) (1992),0
44704,235,462,3,889656168,Like Water For Chocolate (Como agua para chocolate) (1992),0
44813,58,462,4,884304865,Like Water For Chocolate (Como agua para chocolate) (1992),0
44934,615,462,4,879447990,Like Water For Chocolate (Como agua para chocolate) (1992),0
46690,480,462,4,891208520,Like Water For Chocolate (Como agua para chocolate) (1992),0
47678,271,462,4,885848448,Like Water For Chocolate (Como agua para chocolate) (1992),0
48871,664,462,4,878091912,Like Water For Chocolate (Como agua para chocolate) (1992),0
49056,187,462,5,879466062,Like Water For Chocolate (Como agua para chocolate) (1992),0
49470,468,462,4,875288196,Like Water For Chocolate (Como agua para chocolate) (1992),0
49766,618,462,2,891307540,Like Water For Chocolate (Como agua para chocolate) (1992),0
50014,474,462,4,887925497,Like Water For Chocolate (Como agua para chocolate) (1992),0
50122,527,462,3,879455707,Like Water For Chocolate (Como agua para chocolate) (1992),0
51502,452,462,4,875264825,Like Water For Chocolate (Como agua para chocolate) (1992),0
52436,731,462,5,886186568,Like Water For Chocolate (Como agua para chocolate) (1992),0
54117,514,462,4,875310992,Like Water For Chocolate (Como agua para chocolate) (1992),0
54808,571,462,4,883354992,Like Water For Chocolate (Como agua para chocolate) (1992),0
54866,286,462,5,877531537,Like Water For Chocolate (Como agua para chocolate) (1992),0
55276,343,462,4,876404385,Like Water For Chocolate (Como agua para chocolate) (1992),0
56516,608,462,4,880406552,Like Water For Chocolate (Como agua para chocolate) (1992),0
58473,381,462,4,892697442,Like Water For Chocolate (Como agua para chocolate) (1992),0
59683,565,462,4,891037692,Like Water For Chocolate (Como agua para chocolate) (1992),0
59707,753,462,4,891401510,Like Water For Chocolate (Como agua para chocolate) (1992),0
59912,6,462,5,883600914,Like Water For Chocolate (Como agua para chocolate) (1992),0
59923,493,462,2,884132015,Like Water For Chocolate (Como agua para chocolate) (1992),0
61898,840,462,3,891205287,Like Water For Chocolate (Como agua para chocolate) (1992),0
65897,889,462,5,880180707,Like Water For Chocolate (Como agua para chocolate) (1992),0
66479,758,462,4,881975687,Like Water For Chocolate (Como agua para chocolate) (1992),0
66646,870,462,4,875679860,Like Water For Chocolate (Como agua para chocolate) (1992),0
67487,919,462,3,875372844,Like Water For Chocolate (Como agua para chocolate) (1992),0
69795,883,462,5,891693085,Like Water For Chocolate (Como agua para chocolate) (1992),0
70565,279,462,3,875309911,Like Water For Chocolate (Como agua para chocolate) (1992),0
74006,862,462,4,879304624,Like Water For Chocolate (Como agua para chocolate) (1992),0
75201,773,462,5,888538776,Like Water For Chocolate (Como agua para chocolate) (1992),0
76883,305,462,5,886323525,Like Water For Chocolate (Como agua para chocolate) (1992),0
77592,128,462,4,879966729,Like Water For Chocolate (Como agua para chocolate) (1992),0
78122,561,462,3,885809246,Like Water For Chocolate (Como agua para chocolate) (1992),0
78205,715,462,4,875963998,Like Water For Chocolate (Como agua para chocolate) (1992),0
78403,771,462,3,880659426,Like Water For Chocolate (Como agua para chocolate) (1992),0
78409,829,462,4,881698976,Like Water For Chocolate (Como agua para chocolate) (1992),0
79152,654,462,4,887864998,Like Water For Chocolate (Como agua para chocolate) (1992),0
80299,498,462,3,881958897,Like Water For Chocolate (Como agua para chocolate) (1992),0
80741,878,462,4,880866509,Like Water For Chocolate (Como agua para chocolate) (1992),0
81449,655,462,3,888474960,Like Water For Chocolate (Como agua para chocolate) (1992),0
81739,399,462,3,882510290,Like Water For Chocolate (Como agua para chocolate) (1992),0
81881,449,462,5,880410674,Like Water For Chocolate (Como agua para chocolate) (1992),0
81985,440,462,5,891577994,Like Water For Chocolate (Como agua para chocolate) (1992),0
84181,848,462,5,887038634,Like Water For Chocolate (Como agua para chocolate) (1992),0
84187,543,462,4,874864182,Like Water For Chocolate (Como agua para chocolate) (1992),0
84921,500,462,4,883874715,Like Water For Chocolate (Como agua para chocolate) (1992),0
85272,907,462,4,880159666,Like Water For Chocolate (Como agua para chocolate) (1992),0
88827,861,462,4,881274698,Like Water For Chocolate (Como agua para chocolate) (1992),0
90144,95,462,4,879197022,Like Water For Chocolate (Como agua para chocolate) (1992),0
90237,884,462,4,876859237,Like Water For Chocolate (Como agua para chocolate) (1992),0
90830,296,462,4,884197330,Like Water For Chocolate (Como agua para chocolate) (1992),0
91619,406,462,5,879445562,Like Water For Chocolate (Como agua para chocolate) (1992),0
91849,828,462,3,891036630,Like Water For Chocolate (Como agua para chocolate) (1992),0
91876,916,462,4,880844058,Like Water For Chocolate (Como agua para chocolate) (1992),0
92263,429,462,4,882386662,Like Water For Chocolate (Como agua para chocolate) (1992),0
93792,894,462,4,882404278,Like Water For Chocolate (Como agua para chocolate) (1992),0
94076,855,462,4,879825383,Like Water For Chocolate (Como agua para chocolate) (1992),0
94253,585,462,3,891283124,Like Water For Chocolate (Como agua para chocolate) (1992),0
95514,504,462,4,887838740,Like Water For Chocolate (Como agua para chocolate) (1992),0
97074,537,462,3,886030805,Like Water For Chocolate (Como agua para chocolate) (1992),0
97307,932,462,4,891249038,Like Water For Chocolate (Como agua para chocolate) (1992),0
99052,934,462,4,891191511,Like Water For Chocolate (Como agua para chocolate) (1992),0
99158,437,462,5,881002324,Like Water For Chocolate (Como agua para chocolate) (1992),0
99617,566,462,4,881650090,Like Water For Chocolate (Como agua para chocolate) (1992),0
1322,23,463,4,874785843,"Secret of Roan Inish, The (1994)",0
3450,10,463,4,877889186,"Secret of Roan Inish, The (1994)",0
5953,276,463,4,874792839,"Secret of Roan Inish, The (1994)",0
6539,354,463,4,891217575,"Secret of Roan Inish, The (1994)",0
7432,307,463,5,879283786,"Secret of Roan Inish, The (1994)",0
9843,18,463,4,880131143,"Secret of Roan Inish, The (1994)",0
12603,308,463,4,887738057,"Secret of Roan Inish, The (1994)",0
12709,160,463,4,876859777,"Secret of Roan Inish, The (1994)",0
12929,92,463,4,875656623,"Secret of Roan Inish, The (1994)",0
14184,406,463,5,879793261,"Secret of Roan Inish, The (1994)",0
15735,316,463,5,880854267,"Secret of Roan Inish, The (1994)",0
20185,405,463,1,885548836,"Secret of Roan Inish, The (1994)",0
20395,343,463,4,876404793,"Secret of Roan Inish, The (1994)",0
21650,387,463,4,886483526,"Secret of Roan Inish, The (1994)",0
22570,13,463,5,882140318,"Secret of Roan Inish, The (1994)",0
25087,484,463,4,882807416,"Secret of Roan Inish, The (1994)",0
25891,95,463,5,880573287,"Secret of Roan Inish, The (1994)",0
26119,380,463,4,885479372,"Secret of Roan Inish, The (1994)",0
27937,499,463,5,885599498,"Secret of Roan Inish, The (1994)",0
28249,58,463,3,884305241,"Secret of Roan Inish, The (1994)",0
28623,142,463,3,888640489,"Secret of Roan Inish, The (1994)",0
29531,321,463,3,879440393,"Secret of Roan Inish, The (1994)",0
30092,234,463,4,892333865,"Secret of Roan Inish, The (1994)",0
30738,479,463,4,879460984,"Secret of Roan Inish, The (1994)",0
30877,293,463,4,888906619,"Secret of Roan Inish, The (1994)",0
31632,474,463,5,887927457,"Secret of Roan Inish, The (1994)",0
33269,374,463,1,880396511,"Secret of Roan Inish, The (1994)",0
34586,585,463,5,891284816,"Secret of Roan Inish, The (1994)",0
36487,151,463,5,879525002,"Secret of Roan Inish, The (1994)",0
37174,437,463,5,880141008,"Secret of Roan Inish, The (1994)",0
39728,52,463,5,882922927,"Secret of Roan Inish, The (1994)",0
40496,629,463,4,880117852,"Secret of Roan Inish, The (1994)",0
41531,62,463,4,879374916,"Secret of Roan Inish, The (1994)",0
44366,416,463,4,886316703,"Secret of Roan Inish, The (1994)",0
48659,711,463,5,879993959,"Secret of Roan Inish, The (1994)",0
51323,25,463,4,885852529,"Secret of Roan Inish, The (1994)",0
52697,172,463,4,875537502,"Secret of Roan Inish, The (1994)",0
53490,642,463,3,885602232,"Secret of Roan Inish, The (1994)",0
61011,392,463,3,891038946,"Secret of Roan Inish, The (1994)",0
65371,798,463,3,876175467,"Secret of Roan Inish, The (1994)",0
69917,675,463,5,889489003,"Secret of Roan Inish, The (1994)",0
71451,854,463,3,882814395,"Secret of Roan Inish, The (1994)",0
72600,543,463,3,874864034,"Secret of Roan Inish, The (1994)",0
73049,64,463,4,889739212,"Secret of Roan Inish, The (1994)",0
74376,454,463,2,888267560,"Secret of Roan Inish, The (1994)",0
75937,235,463,4,889656008,"Secret of Roan Inish, The (1994)",0
77769,239,463,5,889178689,"Secret of Roan Inish, The (1994)",0
81554,455,463,4,879111737,"Secret of Roan Inish, The (1994)",0
88013,592,463,4,882956321,"Secret of Roan Inish, The (1994)",0
88385,537,463,3,886030738,"Secret of Roan Inish, The (1994)",0
88495,588,463,4,890023879,"Secret of Roan Inish, The (1994)",0
91681,846,463,5,883948222,"Secret of Roan Inish, The (1994)",0
91693,840,463,5,891205287,"Secret of Roan Inish, The (1994)",0
92801,894,463,4,882404430,"Secret of Roan Inish, The (1994)",0
94925,861,463,3,881274698,"Secret of Roan Inish, The (1994)",0
95253,828,463,2,891036717,"Secret of Roan Inish, The (1994)",0
99872,884,463,5,876859070,"Secret of Roan Inish, The (1994)",0
2457,62,464,4,879375196,Vanya on 42nd Street (1994),0
6216,151,464,4,879524089,Vanya on 42nd Street (1994),0
6548,267,464,5,878974783,Vanya on 42nd Street (1994),0
8185,279,464,4,875310041,Vanya on 42nd Street (1994),0
11703,383,464,4,891192986,Vanya on 42nd Street (1994),0
26399,327,464,4,887822785,Vanya on 42nd Street (1994),0
31221,201,464,1,884140522,Vanya on 42nd Street (1994),0
35034,90,464,5,891385039,Vanya on 42nd Street (1994),0
40761,500,464,4,883875274,Vanya on 42nd Street (1994),0
53567,354,464,4,891217512,Vanya on 42nd Street (1994),0
53838,498,464,4,881958471,Vanya on 42nd Street (1994),0
57859,94,464,5,885873302,Vanya on 42nd Street (1994),0
59348,537,464,4,886031506,Vanya on 42nd Street (1994),0
59584,269,464,3,891448283,Vanya on 42nd Street (1994),0
60905,846,464,2,883947778,Vanya on 42nd Street (1994),0
70214,305,464,3,886322796,Vanya on 42nd Street (1994),0
72808,6,464,2,883601365,Vanya on 42nd Street (1994),0
74551,883,464,5,891717533,Vanya on 42nd Street (1994),0
76435,655,464,3,887523367,Vanya on 42nd Street (1994),0
79166,234,464,4,892079288,Vanya on 42nd Street (1994),0
93017,763,464,3,878918960,Vanya on 42nd Street (1994),0
9,253,465,5,891628467,"Jungle Book, The (1994)",0
2719,38,465,5,892432476,"Jungle Book, The (1994)",0
4228,286,465,5,889651698,"Jungle Book, The (1994)",0
4812,210,465,4,887737131,"Jungle Book, The (1994)",0
5101,298,465,4,884182806,"Jungle Book, The (1994)",0
6552,193,465,3,889126867,"Jungle Book, The (1994)",0
7238,330,465,5,876547250,"Jungle Book, The (1994)",0
7532,83,465,4,880308578,"Jungle Book, The (1994)",0
8190,347,465,3,881654825,"Jungle Book, The (1994)",0
9780,178,465,3,882827506,"Jungle Book, The (1994)",0
11979,378,465,3,881582268,"Jungle Book, The (1994)",0
13092,405,465,1,885548836,"Jungle Book, The (1994)",0
15483,280,465,3,891701148,"Jungle Book, The (1994)",0
16724,279,465,5,875310157,"Jungle Book, The (1994)",0
19279,380,465,4,885478845,"Jungle Book, The (1994)",0
20338,7,465,4,891353154,"Jungle Book, The (1994)",0
24291,497,465,3,879363610,"Jungle Book, The (1994)",0
24825,455,465,3,879112678,"Jungle Book, The (1994)",0
25230,6,465,1,883683508,"Jungle Book, The (1994)",0
25555,506,465,4,874874630,"Jungle Book, The (1994)",0
26484,450,465,4,887834823,"Jungle Book, The (1994)",0
27795,393,465,4,887746916,"Jungle Book, The (1994)",0
29235,374,465,5,882158849,"Jungle Book, The (1994)",0
29579,290,465,3,880474799,"Jungle Book, The (1994)",0
32437,541,465,4,883874716,"Jungle Book, The (1994)",0
34239,495,465,5,888635180,"Jungle Book, The (1994)",0
37246,301,465,4,882077811,"Jungle Book, The (1994)",0
37690,85,465,4,879454437,"Jungle Book, The (1994)",0
40371,452,465,5,886148336,"Jungle Book, The (1994)",0
41556,254,465,3,886473078,"Jungle Book, The (1994)",0
43639,59,465,2,888206363,"Jungle Book, The (1994)",0
46779,712,465,4,874957113,"Jungle Book, The (1994)",0
49341,504,465,3,887909936,"Jungle Book, The (1994)",0
49680,417,465,4,879648079,"Jungle Book, The (1994)",0
51779,682,465,3,888523054,"Jungle Book, The (1994)",0
54051,313,465,3,891030096,"Jungle Book, The (1994)",0
54278,807,465,4,892529448,"Jungle Book, The (1994)",0
55860,566,465,2,881650654,"Jungle Book, The (1994)",0
56986,471,465,5,889827822,"Jungle Book, The (1994)",0
57123,642,465,4,885603932,"Jungle Book, The (1994)",0
57901,194,465,3,879527513,"Jungle Book, The (1994)",0
58533,798,465,4,876176115,"Jungle Book, The (1994)",0
58797,815,465,5,878694952,"Jungle Book, The (1994)",0
59360,786,465,4,882844010,"Jungle Book, The (1994)",0
60170,749,465,4,878847716,"Jungle Book, The (1994)",0
64837,454,465,3,888267343,"Jungle Book, The (1994)",0
64866,297,465,3,875238984,"Jungle Book, The (1994)",0
67357,49,465,3,888067798,"Jungle Book, The (1994)",0
67687,795,465,3,883252686,"Jungle Book, The (1994)",0
73626,739,465,1,886959039,"Jungle Book, The (1994)",0
75010,630,465,1,885668203,"Jungle Book, The (1994)",0
75738,577,465,4,880474851,"Jungle Book, The (1994)",0
77462,897,465,5,879992030,"Jungle Book, The (1994)",0
78695,901,465,4,877131654,"Jungle Book, The (1994)",0
79131,881,465,3,876538595,"Jungle Book, The (1994)",0
79375,94,465,5,891721851,"Jungle Book, The (1994)",0
83021,734,465,4,891022734,"Jungle Book, The (1994)",0
85865,892,465,4,886609295,"Jungle Book, The (1994)",0
87292,399,465,3,882350005,"Jungle Book, The (1994)",0
90092,373,465,4,877104202,"Jungle Book, The (1994)",0
90829,222,465,2,878183898,"Jungle Book, The (1994)",0
90897,200,465,4,884129112,"Jungle Book, The (1994)",0
91557,911,465,5,892840807,"Jungle Book, The (1994)",0
92672,766,465,3,891310281,"Jungle Book, The (1994)",0
94058,864,465,3,888889327,"Jungle Book, The (1994)",0
94092,167,465,5,892738341,"Jungle Book, The (1994)",0
98380,727,465,2,883712159,"Jungle Book, The (1994)",0
99076,843,465,2,879449152,"Jungle Book, The (1994)",0
157,194,466,4,879525876,Red Rock West (1992),0
179,80,466,5,887401701,Red Rock West (1992),0
2402,270,466,5,876955899,Red Rock West (1992),0
2643,291,466,5,874834768,Red Rock West (1992),0
7880,293,466,3,888906655,Red Rock West (1992),0
10066,97,466,3,884239449,Red Rock West (1992),0
10564,6,466,4,883602422,Red Rock West (1992),0
12979,308,466,5,887738387,Red Rock West (1992),0
15090,361,466,4,879441285,Red Rock West (1992),0
15882,407,466,3,876339101,Red Rock West (1992),0
21709,421,466,4,892241459,Red Rock West (1992),0
22994,437,466,2,881001121,Red Rock West (1992),0
32441,201,466,4,884113453,Red Rock West (1992),0
35504,268,466,3,875310571,Red Rock West (1992),0
43363,591,466,3,891031116,Red Rock West (1992),0
44104,72,466,4,880037461,Red Rock West (1992),0
47449,527,466,2,879455765,Red Rock West (1992),0
50475,429,466,2,882384847,Red Rock West (1992),0
52979,84,466,4,883453148,Red Rock West (1992),0
53720,655,466,3,887474630,Red Rock West (1992),0
54557,216,466,4,880234347,Red Rock West (1992),0
55096,592,466,5,882955766,Red Rock West (1992),0
56204,218,466,4,881288234,Red Rock West (1992),0
56613,92,466,4,875811549,Red Rock West (1992),0
64962,234,466,4,892334368,Red Rock West (1992),0
66257,524,466,4,884636583,Red Rock West (1992),0
68069,62,466,3,879374785,Red Rock West (1992),0
69521,543,466,4,874864094,Red Rock West (1992),0
71719,864,466,4,888887794,Red Rock West (1992),0
75155,406,466,4,879446228,Red Rock West (1992),0
81671,886,466,1,876032577,Red Rock West (1992),0
82899,327,466,3,887820171,Red Rock West (1992),0
82920,747,466,3,888640136,Red Rock West (1992),0
84428,535,466,3,879618385,Red Rock West (1992),0
85939,315,466,1,879821349,Red Rock West (1992),0
86044,343,466,4,876404957,Red Rock West (1992),0
86306,663,466,3,889493467,Red Rock West (1992),0
86684,854,466,3,882813761,Red Rock West (1992),0
90585,405,466,1,885548633,Red Rock West (1992),0
95101,763,466,4,878922422,Red Rock West (1992),0
97354,913,466,3,882544673,Red Rock West (1992),0
4261,308,467,4,887737194,"Bronx Tale, A (1993)",0
5309,221,467,4,875245928,"Bronx Tale, A (1993)",0
8650,13,467,5,882140588,"Bronx Tale, A (1993)",0
10640,323,467,5,878740017,"Bronx Tale, A (1993)",0
12843,201,467,2,884139983,"Bronx Tale, A (1993)",0
14529,293,467,4,888906263,"Bronx Tale, A (1993)",0
18071,405,467,4,885545200,"Bronx Tale, A (1993)",0
18885,429,467,4,882385210,"Bronx Tale, A (1993)",0
21964,452,467,3,885491030,"Bronx Tale, A (1993)",0
22189,16,467,5,877720733,"Bronx Tale, A (1993)",0
32814,194,467,5,879521253,"Bronx Tale, A (1993)",0
33178,10,467,4,877891904,"Bronx Tale, A (1993)",0
33410,537,467,3,886031634,"Bronx Tale, A (1993)",0
37769,627,467,5,879530042,"Bronx Tale, A (1993)",0
41542,527,467,3,879455999,"Bronx Tale, A (1993)",0
45696,666,467,4,880568094,"Bronx Tale, A (1993)",0
46152,458,467,4,886396240,"Bronx Tale, A (1993)",0
46858,707,467,4,886286057,"Bronx Tale, A (1993)",0
50335,586,467,4,884066230,"Bronx Tale, A (1993)",0
51409,42,467,3,881108425,"Bronx Tale, A (1993)",0
51580,747,467,4,888639222,"Bronx Tale, A (1993)",0
53108,629,467,5,880117565,"Bronx Tale, A (1993)",0
57517,478,467,5,889395563,"Bronx Tale, A (1993)",0
60402,686,467,5,879547336,"Bronx Tale, A (1993)",0
61044,682,467,3,888517364,"Bronx Tale, A (1993)",0
64583,916,467,3,880844420,"Bronx Tale, A (1993)",0
66321,592,467,5,882955582,"Bronx Tale, A (1993)",0
